Text,Category
going to go in and how it'll turn dark but know that we're going to find our way back out of it so yeah I mean once,
that day was over I was just like I can exhale I feel like I feel like I know what I'm doing I feel like I can handle,
this scope and uh yeah it just just kept going from there Ava the book that,
Origins based on is this incredible um sort of Scholastic book cast by Isabelle,
werson it is not in any way an obvious cinematic adaptation to me when I read it I maybe would have seen a docu series,
you went a whole other way with it where did you get the idea to to frame it the way that you did well I read the book,
The First Time and didn't understand it and that frustrated me I read it again,
and I started to kind of get a feel for it and by the third time I read it I thought people need to know this,
information and i' had done 13th before and had considered doing it as a docu series but I know that um the the,
characters they started to call to me because there are characters within this non-fiction book uh embedded in the,
historical tales that the author shares one I talked about my first day was all,
of these background act actors highing Hitler the way reason we staged that scene is because there was one man,
August landmesser who refused to Hile and I thought oh I want to know more about his life and so there's nothing,
else about him so I had to research that shoot that put it on its feet and bring actors in to flesh out his life and the,
life of his his spouse and so those characters throughout history that the author references um I wanted to animate,
them with real life with flesh and bone on them but also when you're thinking about the structure I said is this crash,
is this like a bunch of stories kind of together that touch a bit just,
tangentially um or could I find a character that delivered it to us and um,
when you read the book really closely you see Isabelle the author she's speaking in her voice she is discovering,
she is the delivery system and when I researched her even further she lost people in her life within a 16-month,
span while she was writing the book now that's a character and that is someone that I want to get to know someone that,
I feel empathy for someone that I want to deliver this information for us and so so um it's an unadaptable book um and,
uh that's always the kind of books you want to adapt um that's that's kind of the things I go for but you know it was,
uh a film that I feel every film that I made up until this point led me to it,
had historical aspects that I had I had uh practiced in Selma has blurs the line,
between documentary and narrative which was the 13th was a big part of that when they see us dealing with the sprawling,
cast and and and a bunch of different different story lines there's a a,
quality with Isabelle's character where she's often having to persuade skeptical people about her book and I wondered if,
there was any of you in that in having to persuade skeptical people about your idea yes yeah did I say I made it,
independently yes um yes yes it really was I mean this isn't the kind of film,
that you take to a studio and say can you give me millions of dollars to make a story about a woman who's going through a trauma and through that trauma,
writes a book about very dense subject matter that she believes will save Humanity um there's no actual enemy or,
antagonist the antagonist is all of us like that pitch meeting doesn't go well at the studios um and so we just didn't,
do it we just decided to take that off the table and not ask for something that,
I already knew you know not ask may I cast and new Ellis may I may I cast her,
will you accept that I cast this woman that you do not think is going to bring in butts and seeds can I populate this,
with the actors that I love and not that are on your list you know can I I want,
to go and shoot in Delhi I want to go to Berlin we only have 37 days I know that,
but I'm going to do three countries in 37 days you know the kinds of things that the studios will just it just does,
not happen they won't allow it and so sometimes you just don't ask and so that,
that that's what we did so there wasn't a lot of nose and also I I just surround myself with people who saw me reaching,
for something and who supported that you know there was one friend of mine who I,
leaned on so heavily in this his name is gal Del Toro he got me through this I,
get emotional he got me through this you know what I mean he got me through this from the script when people were saying,
I don't get it he was like you migga keep going keep going you must just with,
the fervor the like okay I'm going to keep going and every step on the way call me during the week check on me,
casting I heard about this came into the editing room just pop up and be like what are you doing here gdt just coming,
to hang out let's let's see what's going on you know and just really that friend,
who said this is untraditional this is a little different but you you deserve space to do that you,
can do it too keep trying keep pushing so I think the answer to the question is um yes there were a lot of people saying,
no but I surrounded myself with the people who said try try and uh and that kept me going does that resonate for,
anybody yeah yeah everybody said no to Maestro yeah,
every Studio passed um Studio I had made so many movies with that were that were also big risks that worked out and,
luckily Scott stuber man one guy he said look I trust you it's crazy a movie,
about a fluid male character who's classical musician and half it in black and white and you're going to shoot it on 35mm black and white stock so I can't,
change it and he said yeah and that was um and then I just surrounding myself with people luckily GMO also always,
there what a beautiful man beautiful one can I do a segue real quick because I wanted to get it in here because I'm try,
not to get emotional but you know I've been an actor for so many years still an actor and one thing I learned from this,
man was I put myself on tape for Public Enemies years and years ago and I didn't,
get it and he wrote me a letter I got a letter from Michael man saying thank you for,
auditioning and you know I I see something in you and I kept that on my bookshelf for so many,
years and you know you never know the impact you have wow wow and and and I learned from that and anybody that,
auditions I always write them and that's because of you it's so hard I can't imagine putting myself in the position,
of actors who come in I know but you're Michael man you know so it's like beautiful lesson,
is this the Michael man uh tribute section because I just have a quick I have a if I may so Michael and I,
have a special relationship because Michael is the reason that I thought,
that I could become a filmmaker Michael man I was a publicist on the fil his,
film collateral and I was a one of the the group of unit publicists and uh had,
always been on sets and seen things happen but i' never seen anyone shooting,
in communities of color in Los Angeles where I was from collateral also had a,
cast of people who looked like me I know everyone thinks Tom Cruz but J Jada,
pinket and Jamie Fox and Javier BM as well as Mark ralo were also in that film,
and Michael was shooting in East LA he was shooting in South Central he was shooting in the communities that I grew,
up in and he was shooting with these new Fang cameras called digital cameras I,
said God these are fast what is he doing and he's moving around and he's doing his thing and just watching him being on,
that set as a young publicist made me think wait he's shooting with black and brown people in black and brown,
communities with cameras that are fast like I'm going to look into this and just seeing the way that he controlled,
the set and really was so Visionary and what he wanted it's a great incredible film and so all throughout my you know,
Sundance all my journey people say how did you get into this I always speak his name I always say Michael Michael what,
is it like for you to know about the impact that these choices that you've made in your career have had on it's a,
surprise is it yeah absolutely because you know to me I'm just I I pretty much,
occupy a present looking to the next thing I want to do that just you know go forward but the as I was saying I just,
the uh when actors actors come in they put their you know their heart and soul out there and or something and it it's,
such a difficult position um that's what motivated me to this was a small role,
very small role wasn't like you know wow thank you anyway I think it's,
important because I think you you you have a reputation in this business as a hard-nosed guy and to me,
just a teddy bear she's ruining your r don't tell,
anybody I didn't realize until yesterday that aray Ava company had released,
blitz's movie about five years ago so there's a lot of connections here I mean,
I say thank you to you all the time but you know I'll take this opportunity to say since it's we're giving flowers um,
"you know it's it's I I went to Ghana $40,000 because nobody would would even",
look or think that I I had the ability ility or or it was even worth exploring,
an African filmmaker making a movie in his country I'm a musician so I went on,
tour played as every hole in the wall I could find saved every every penny I,
made went to Ghana um with a community who had never made a feature film before,
we all learned I remember we were on YouTube going like what does a what does a first ad do like no one knew anything,
about anything we made this film and then it came about you know these these lofty goals of maybe it'll go to Khan,
maybe it'll go to Venice you know and none of that happens so then you go well I got to take it to every small film,
festival in the world and I played Urban world and and word got out um and and,
aa's amazing company uh array were like I see something here it became gh's,
first film to be on Netflix cuz that's what Beyonce saw um and called me to do,
black as king with her wow and once I did that and and with each one was just,
learning experiences uh you know I did cherish the day again thank you for that because that was the first time I worked,
with with uh you know uh unionized crew and and all of that I knew nothing about,
any of that stuff and fast forward you know making the color purple you know,
how you go you don't know how you arrive at these places and you have no idea how each decision big or small affects your,
trajectory no one from where I'm from has ever made a studio picture like there's nobody to call to go hey you,
came from Ghana you came from Kenya you came from wherever talk to me about how you manage a studio relationship talk to,
me about and so we find ourselves in these you know pioneering positions that,
um you can only get here based on Goodwill kindness of heart you know what,
I mean of of of of people so I'm I'm I'm a deep beneficiary of your grace and and,
and your and I'm deeply thank and and I mean the the journey just keeps going I'm I'm amazed to be sitting,
at this table too with the likes I mean this is like you know an incredible table of brilliant brilliant artists and,
so yeah I'm I'm you know I could cry I know I don't cry don't cry you know directing,
is is is you're with this crew that you're doing it together but in a certain way it's can it's lonely or it's,
individual be lonely and um to be able to talk and to be together and I've you know had the privilege of you know,
running into you and you'd already directed something and then you tell me something and then we talk at a lunch in and I just like you see people and then,
you came to a dinner and it was and everybody's trading stories and there's something about it where it's not um,
it's not it's a it's a craft in that it's pasted person to person I really,
believe that that there's a way in which you you learn it from people and with people and I think the the community,
I've experienced of filmmakers is um it's it's it's really lifts you up and I,
G garmo being like the the person who's the most like generous generous man you,
know that's very true you you you you get a gift from some you pass it on these are things you just pass on it's,
very gratifying what you said now thank you when Blitz was talking about working with the studio I thought about,
something I've heard you say on Barbie which is that your motto was drive it like you stole it can you explain that,
what that means well I'm steing that it was yeah well it,
was actually I mean um Margot who I had as a producer She'll always you know say like does anybody have anything else,
they want to say and I was like they give us the yes Margot just leave the room we don't need to look for another,
thing let's just go but I but I did feel like you'd get the yes and just just keep going I was actually feel like,
lucky because I feel like we were on Parallel tracks because you were in um the you were in a process of going green,
lighting and and working on it and I was sort of simultaneously and I'd never done a proper green light presentation,
and I was like what what did he do like what do we do what because you know you just you don't know it until you know,
know it and you can only be where you are and you you're learning everything,
as you go for me it's been lucky within the studio in terms of uh people have,
taken these big risks and gotten behind it and and said yes and even if it's,
uh yes then you're just like that's all I need I mean we were also pitching during Co yes I know like we were the,
you know I I was technically one of the first to pitch during Co yes and so my my co pitch became like we we started,
sharing it you know what I mean and and and and I saw your Co pit saw my pitch I saw your because I was like i' never,
seen a pitch and I was like what do people do and they were like and then I was like okay that's how we do it and,
you talked about magical realism and you had all these examples and I was like okay I got to get but You' you've never,
done it before how would you know what it's supposed to be I mean for me you had never done it I'd never done it how,
did your Co fin is this well well what it was was and you know for me like I'm really,
believe in showing don't tell like I really fundamentally believe that if you,
ever want to convince anyone to do anything talking is a waste of time just,
go this is a glass and this is water and you can see it that's it and they'll go,
yeah it's a glass it's water I see it and so I begin first with sketching I sketch everything like it doesn't matter,
and AA you know this like I'm a storyboard geek I will sit down and it helps me do a couple things it helps me,
go if I can see it and I if I can see it clearly and I bet you I can convince as,
many people to see it as clearly as possible and so going into that pitch I was like I can go in and I can talk,
about all these things I'm going to do I'm never going to get green lit but I you can go him and show him and guys we,
went in I found music I found I mean that thing was alive in the pitch deck,
it was like you know as I could I even got some previsit done just anything I could do to let everybody go because,
here's my other thing if you green like this yeah well that's what you green lit,
you you can't go back and go Blitz you you're doing all this no no no guys I told you what I was going to do I was,
doesn't that happen sometimes well it that the I mean you had a changeing regime at the studio right we did we did,
we're surv we did it we did it so one group of people said yes and then a new group of people is yes is releasing it,
and that double green light for starsour yeah they reg greenl for a new group of,
left and to came in same Studio we all but but here's the thing when you say drive it like you stole it I mean I woke,
up every day and again this is just part of it is just trauma of of seeing me so,
many people get close but never close and you find yourself in this position,
as a first and you go it's never happened for any of us so it probably can't happen for me so this anxiety,
around maybe if you just keep going like when and trust me there were phone calls,
about you know maybe we should and I no you know what I used to do I literally drove down to Savannah myself on my own,
dime and anytime I could feel the vibe around can we re consider I'll go here,
are some new videos I shot here's a new location I found oh Fatima just sent us this amazing uh uh dance choreography we,
should all look at it and it was just constantly going if I can just distract them and and with amazing stuff right,
we're just like it looks good guys it's happening oh here's a cast oh my goodness have you thought about this,
person oh and everybody gets excited SM man I mean it was and I also got to say,
and this is just being very transparent guys when we were even talking about our first days right you know a lot of us,
don't have the grace right where you're allowed to fail and flutter and find,
your footing my first 8s sent me the schedule and I looked at that stuff and I said guys if I commit to this schedule,
and I shoot these first five days I'll be out of here and it's not that I can't direct it's just that it's ordinary,
people talking and and and someone is going to go show a little rasle Dazzle,
I literally had to call Fa and go I know I'm about to put everybody in a crazy,
position I know you've got 100 dancers to get ready yeah but we're going in and,
we're going in these first three days we're going to do three of our biggest we shot the a huge massive dance number,
like day two I think it's important conversation the management of the people who have given you the millions,
of dollars to do the thing it's a big part of the directing that we don't talk about,
I I had I had one I've only had one movie in which I walked in so you know,
Michael when I don't want to do last moans great idea let's do it once right,
they just let you do how about Daniel de Lewis great idea let's go wow wow you're,
like really wait get shot right now so did you have to hard pitch heat no he he,
was different he I own I wrote the screenplay I had the screenplay got Bob got,
we yeah there was no development and the studio hated the fact that they liked it a lot and they had no control over it,
which is but this is exactly what you want that's what we like that was but can I ask who here had Final Cut on,
their film if you don't I I didn't I didn't you did I've never had Final Cut no neither independent you did yours,
independent no independent or not independent very but I did have an ace I did have an ace cuz I was like well I,
mean you could fire me or but like you got to recap as Lenny good luck,
dude you kind of have I I didn't think I was like I was like yeah I mean you can,
do it but good luck I've never actually I've never actually had CAU I've always,
had tiebreaker or whatever the language is but I always figure um the movies I've got gotten to release or the movies,
I wanted to release in every way but uh so I don't feel like it's you know been,
something where I'm like I would have done differently but um what you said also about like this what the studio,
looks at the first week I remember with Little Women I started doing it I was shooting all these like dark candlelit,
scenes and someone's like do not send them a bunch of underlit scenes and I,
was like that's right we got to change the schedule and do like girls at Christmas,
um because they're like that looks like what I thought it was going to be no one told me on Selma not to shoot first week,
David O yellow and Coleman Domingo in a jail sale in Selma Alabama lit by one,
street light through the window it's in the film it's Bradford young suit Stark my beautiful cinematographer on that,
shoted and we were like we're going to make it feel like the hole of a slame here you go here you go here you,
guys here's the dailies and literally they freaked out they made us re-shoot,
the scene no one told me this Greta to do the dance girls first and then do the,
Dan I mean but it comes from that trauma of going you know just you know for me I,
okay I was just so first of all I couldn't believe I was in this position which is it's just it happens you know I,
don't know you know on your first films right you you're you're waking up going how did I get here right it it always,
happens you know and then and and then and then the other part becomes if I don't these are survival mechanisms,
right just like straight up my concern is and this what happened when's those first week cuz they on you until that,
first week and then they go I think that's that's the movie we said and then and then literally I mean we were out,
doing crazy stuff after that I me we could do whatever we wanted but again I think that it really comes from like,
first of all just knowing a psychology around people who give you a lot of money to do anything right and I come,
from the music business you know I was a musician for like many years so like I I,
completely understood also just how to make it look like something you know because the music business really,
has no money it hasn't had any money for a long time but it always looks like something going to say but that's also,
the virtue of your approach because I I think that the the uh the more I can,
make them fully understand every single thought I have and every detail about how the movie is going to be it's both,
authentic and then there's no surprises also so it's um so depending on how you,
made your movie you have this sort of Commerce issue in the back of your mind I mean Todd how do you when you really,
need to be there for your actresses in this film I have to just I have to just,
thank my unbelievable Good Fortune of having Christine vashan at my side as my producer from my,
first feature film poison which was made sort of like an art project through Arts grants through the National Endowment,
for the Arts and New York State Council for the Arts and we did it like it wasn't likeing a movie with anybody,
looking over your shoulder and that was the orientation that I came out of as a filmmaker and the examples that inspired,
me to to take risks and not think about a commercial,
outcome and I've been lucky enough to just take those little steps toward like,
yeah you get we got a distributor for Poison the new queer Cinema the whole,
AIDS crisis was happening at the same time as my first feature film and it fueled why we were making the film to,
begin with but it also provided an audience for new and Innovative whatever,
you know kinds of film making and other filmmakers who would became part of that that whole,
company and so I've just I feel so lucky and protected that I've been able to,
keep working kind of in that artistic vacuum without that preoccupation with,
I'm so curious to hear if that's how you felt Michael cuz your your films were so,
absolutely distinctive from the very beginning they they they established,
themselves stylistically and tonally tonally with such force and such confidence but they were your lowest,
budget films obviously but you you built on them that's sort of how I feel I some,
somewhat how I've been able to build a career thanks I I think think I think Final Cut Is is an attitude it's a state,
of mind I mean I wasn't going to be making films I was only making films I felt passionate about if I feel,
passionately about it then it's going to have to be yeah this way this way if you don't want to make this film don't make,
the movie but this is the movie I'm making you know if you do want to make it let's go you know Financial Final Cut,
is a state of mind that is the that is the love that but you do,
need your to set it up with Partners even they're if they're producing Partners or actors who are guiding it,
that you know will listen to what you feel and it it is a real contractual,
commitment that you either have on paper or you don't it is also yeah or I was just going to say it is also just you,
can't fake it but like when you actually can say from within yourself I don't,
need to make a Barbie movie I'd like to make this one if you don't want to make it I don't need to make it um I didn't,
actually have final cut but I could had the T-shirt they knew they knew they knew,
sry I interrupt I was just thinking that like I actually um it forces you to double down on your point of view I,
found there's a part of it that I like I like the challenge I always found myself I had to keep saying like no I told you,
it's a movie about marriage and it's going to be one musical element that was the thing I said six years ago I've never been in an experience where I I,
have felt so a part of and so alone and depending on where I was in the film making process but but it really um you,
know for examp there's one scene where we shot was always going to be this thanks this big fight scene and it was always that you know and and I,
understand if you're the student you're like we're no coverage I was like that's it yeah,
that's it isn't it wonderful no coverage I was like yeah and and and it forced me,
to to actually even have to articulate why and I don't mind that I I I don't mind being challenged if I've done the,
work yeah I actually think that and sometimes you learn something you know but um I I actually don't mind not,
having Final Cup I didn't pay for the movie they did you know that's very clear to me it's like I didn't have that money they did and then and I respect,
that so they it is there for them but I have the power to say I'm walking away you know so I I yeah so it's like it is,
a state of mind because of course why would I spend this amount of time why would we all spend this much energy,
realize that we have a story to tell with you so Artic I love how you articulate why you made that movie then,
it's like that's your that's your anchor yeah that's that that's your you know that's a huge pillar that you could just,
wrap yourself around I I was going to say you you made,
the original Barbie movie This is the Karen Carpenter superar the Karen,
Carpenter did you see that Michael you ever seen it it's but it but it it's a wonderful,
thing that we're sitting at the table right now because I think I think it was genuinely you made them nervous about,
the possibilities um about what it could be and but I felt like it was um anyway,
it's very special that we are you kidding I mean I I mean my my use of Barbies was as a subtext yes you know to,
a story about how women's bodies are commodified and and and the story of,
this incredibly heartbreaking story of a young woman studing suffering from anorexia nervosa but you took on the,
cultural meaning of Barbie and you exploded it and you but also made it a,
confection that everybody could share but I would say your your movie and your,
response to it the way you used it was part of the cultural history of Barbie and it's in there and even if it's not,
uh forward it's part of it it's the way I think of it and so anyway it's just,
but yes I think they were like are you going to do that thing that he did you're like,
well does any anybody have a ritual that sets them up for the day yeah I've got,
I've got to I've got to work out I've got to run I've got to do something I Zone in the night before and then I have,
to refresh the prep and just be to totally focused and that usually comes,
for me for for me for whatever reason is I got to get my you know heartbeat up to 120 for 20 minutes and while it's in,
that state I that's what I Zone into what I'm going to do as an actor I used,
to always go to step before at crew call even even before my call time just cuz I just would love to I just loved the film,
making process so in this one and I always felt like a little goofy doing it and I was like what are you doing but I just wanted to do it and then this one I,
got to go to work like six hours before crew call because I would become Lenny before and I actually found that as a,
filmmaker was just invaluable that I was actually actively in a chair with Kazu,
and and I would just go through the whole day all the time you know and it was really I have to say it it made the,
shooting just that much easier uh and I wouldn't have thought of that but on this particular film it was a huge I,
think asset just for my clarity once I was there I love that that's got to be mesmerizing it really was it really you,
imagine all of us as directors like being forced to sit for two or three hours before a shooting day and have,
that time and that space like every day I I have a guitar and so like I I have,
to sit and I have to play and I have to imagine and I I I do a very similar,
thing um before anyone gets on my set even grips I'm like no you're not,
getting on my set before me that's right and I show up and I walk it and I walk it and I walk it quietly and I before,
the noise yes cuz boy when that noise starts oh boy it doesn't stop so I like,
to just kind of sit on the set with my guitar watch watch every corner of it go,
okay I know know where the drama is going to come from today I just need to be aware of it so I'm not surprised when,
it happens I go through the script and I and I and I visualize deeply you know,
what I mean how things are going to go and then and then and then they start pulling up and I go thank God I was here,
before everybody and I've also caught things I've caught things that weren't done before the day you know and I go uh,
guys we were supposed to take out that side of the wall not this side and thank God I'm here before every body else,
because it would have put another 2hour dent in our day right and so anyway like just being there early and and having my,
guitar and playing and and and just like quietly peacefully yeah before again the,
explosion happens you know what do you do I don't have a ritual I try to stay present in whatever,
the day is going to bring and that's always different you know the night before whatever has been done on set,
whatever interactions I've had affect the next day and it's a it's a a Continuum from one day to the other so I,
try not to uh I just personally don't I I don't have one how about you,
do you play the guitar what are you doing you swimming what's happening no I wish man what's going,
on no I just come as prepared as possible you know I do all my I do all my prep really in advance and then what,
was amazing about May December is that we had such a short amount of time to make it it happened very quickly the,
financing came to together quickly um another film I was doing fell,
apart and then all of a sudden the fall opened up and all of a sudden Natalie and Julianne had a overlap in the fall,
and we jumped at we also changed venues to Savannah the film has to take place,
in May because it's graduation month it was originally set in Maine Camp in Maine so there was no way to shoot,
anywhere in the East got it got it East Coast for May MH and I think because of,
the the energy and the and the and the sort of uh the combustion of that uh the,
velocity of it it meant that everybody was needed everybody was part of the of,
the discussion and it made for even though it was so tight and so,
and was so planned out every shot every you know no net we were flying without a,
net doing these single shot scenes and mirrors and all this stuff but it made for one of the most joyful,
experiences in a production and Productions can be brutal and they're marathons and they're tough but it was,
it was exemplary in that way it was really remarkable and when it ended I was like I don't know how it's going to,
come out well if I had this much fun making yeah,
that's my my rituals I I'm I'm I'm like a I'm like a major league baseball,
player who has to do the same things all the time like I'm and and then like a day went well then I'm like I got to do,
that again and so I have lots of things um on on Barbie um the week before we,
started uh uh Rodrigo prto who shot my film his wife Monica gave me a special,
stone that she said was magic and I was like but then I need it with me all the time and then I saw the other,
week and I was like tell Monica I still have this Stone and she's like you know,
you could put that down and so it's still I it's with me um um I have like I have to wear the same thing every day I,
learned how to do Transcendental Meditation because of David Lynch I've never gotten a vision like he has but,
I'm waiting meditate hold my stone have my outfit like I'm just like it's all it's,
like and at some point it's like if I could grow facial hair I'd like never I would just have a giant beard I feel,
like I'm it's like I I don't know it's it's all ritualistic the irrational objects are,
really interesting I've got an old aluminum clipboard that I've had for 40 years and I can't I don't know what,
would happen if I lost this it's been W over by trucks got to have that wow got to have,
that one thing you hold the clipboard throughout day absolutely everything the break down everything there got La the,
the dressing the same every day though like that that also became my thing first of all it was just super practical,
it was like I went to like H&M with the same black shirts went to Unique L got the same black pants like 20 of them it,
makes people comfortable when you show up every day like cuz they just go all right that guy seems to be a steady guy,
whether you are or not it feels like he's consistent film student in London I interviewed Stanley kubic a couple of,
times three times wow and every time I interviewed him he wore the same pants the same jacket and I said the third,
time I said you know Mr kuic I have to ask you why are you wearing the same clothes he says no I've got 30 of these,
pants and 30 of these jackets because I don't want to have to spend any energy thinking,
what wow get up and go and all ingar Bergman did was wear mismatched socks,
that was it that was it yes uh Berman have you gone to his house in in in fora,
it's a thing to see it's just there you can just go in it's just a house but it's also saved as it was wow uh there's,
so many amazing things but one thing is on the back of his office door he raided every single month of his relationship,
with leave om man even after they were divorced he he rated it some months got,
a heart and some months got a devil on the wall it's on the wall like,
and on on the back of the store every single month got just like here's how,
it's going um wow wild it's like it's it's actually I mean of like long,
marriages and artistic things that made I was thinking of that with your film of like just these these ins and like the,
just what it means to live a life and like grow into the same tree it's like,
but those artistic Partnerships anyway it's great it's um also he has um the de,
he has the VHS of Anor Management in his house that was his,
what yeah yeah he also has like you know other things but I was like he has anger,
man manag and I like loved to think ofar Bergman being like display and the Jane,
Fonda workout tap I could listen to you guys talk all day thank you guys so much for being,
here pleas I got to say that that did not feel like an hour no not at all wow,
Cheers Cheers Che what a blessing Che what a blessing,
so beautiful great job thank you wow and that's a wrap yeah on a very beautiful,
and emotional conversation with six directors who apparently also had less than six degrees of separation,
y' did you see all the Full Circle moments happening around the table H amazing well until next time I am Ivon,
I find songwriting very difficult and I find honesty in songwriting very hard,
and out of my reach and there's something so special to me about writing,
about not my life I played it for a friend and we were sitting in the car,
and I was like,
like who this about welcome to offs script with The,
Hollywood Reporter I'm Ivon orgy and we are here at the Georgian a Historic Hotel in Santa Monica,
California hey question for you have you ever just gotten a song stuck in your head I mean I mean this song just makes,
you want to do a Bop makes you want to group it makes you feel so happy you know or maybe it's a song that just,
really hits you and like you're there on the airplane in c32b it's an aisle and you just start thinking about your ex,
and you're like oh my God maybe I should call him but girl you know you should definitely not call him you get what I,
mean right all right well today you're are going to meet six amazingly talented songwriters whose music and lyrics have,
made us feel all of the fields this year while watching some of our favorite movies so sit back relax and get your,
groove on with John batist American Symphony Billy ish Barbie Cynthia Revo,
drift dual Lipa Barbie Julia Michaels wish and Olivia Rodrigo The Hunger Games,
The Ballad of s birds and SN they are on the record but maybe just a,
bit off script with The Hollywood Reporter take it away mein thanks Ivon,
I'm Messin fadu and this is Off Script with The Hollywood Reporter songwriters Round Table how are you guys doing good,
good thank you I'm so excited that you all could be here such talented group of people I know some of you know each,
other some are probably just meeting today maybe perfect well,
I wanted to ask uh as songwriters do you remember the first song or lyric you,
wrote I don't know how old you were but want to hear some of that backstory how about you Cynthia yeah I was 16 and I,
wrote a song called maybe I think it was given to like a an South aferican girl group or something I mean I guess the,
first song that I wrote like on piano proper um I was probably 14 or 15 and I,
wrote this feminist Anthem called super man about how I,
didn't need Superman to come and save me yeah start him young so on the right,
track yeah gosh I mean when I think about mine it was completely different I,
was always like making up songs when I was really little and when I was about four or five years old I made up the,
song Albanian was my first language and so I sang it in Albanian and it was a song that ID made for my mom and I'd,
walk around the house and I'd be like when I grow up can I borrow your shoes and when I grow up can I wear your dress and when I grow up like can I be just,
like you and it actually just like stuck around it's kind of the one thing that like at home we just always remind,
ourselves up it was I love that horrible I love that how about you John oh well I,
was doing a lot of music instrumentally for many years and I started writing,
lyrics for a Shakespeare play that wanted songs in the play I probably,
about uh 21 and I started writing it I was like man characters and,
worlds and the expression of all these interconnected,
relationships and how I can make all these sounds come together that was the end of,
it I love that stuff yeah um I'm trying to think I think that,
like what comes to mind is probably when I was like eight or something and it was,
like it was like I'm going down down down into the black hole sweeping up,
your soul and I was like [Music] today I was just like I was like it's,
tight were you going through something at the time as a 8-year-old listen I was writing stories man I feel like the,
first song that I wrote was probably when I was like uh 11 is or no now that,
I think about it I think I was okay I was six and it was me and my friend we were playing the ukulele and it was a song about ukulele I don't know whatever,
you guys have good stories yeah I don't really have a good story I started writing like when I was,
six as well just B yeah really really bad um but the first thing I ever like,
got was this theme song for a Disney Channel show when I was like 17 a show,
called Austin and Alley love that song that was yeah my,
first like whatever the rest was history my gosh I wanted to ask too uh,
what's the first album you remember buying or downloading I think for some of us for me it was cassettes and CDs CU,
I'm older for some of you I imagine it's iTunes or Spotify but do you remember what was that first album that you,
bought Never Say Never Brandy I was obsessed obsessed with it obsessed and I would,
play it over and I remember I wrote her a letter I was like 12 or something when,
I wrote her letter because I just was obsessed with her voice I never heard anyone like that and I something about,
the sounds that she was making connected me with me really really deeply and I I,
think I bought more than one of those wow was this cassette or CD CD Wow and,
it's crazy now so many years later burner boys just samp sitting on top of the world full circle wow yeah don't,
think I'm not playing that over and over again I am it's like a nice little throwback to something that was a really sweet memory for me yeah what was do you,
remember what was in the letter I think I just wrote that she was my favorite singer and I think I must have thanked,
her for writing the album or something I don't know I just really connected with it um and something about the way she,
used Harmony in her songs was like new to me so it felt like oh I I like that I,
like what she's doing with her voice I want to learn to do that with my voice so yeah yeah it was really special yeah,
how about you Liv I remember getting my first phone was probably like 12 or 13,
and the first thing I did was download Lord Pure Heroin I love that record so much and I remember listening to it as I,
first started writing songs and just being blown away by um by her lyrics,
that are just about you know being a teenager living in the suburbs and I just remember never hearing my life be,
put um into a song like that where you know it just made being young and doing these seemingly unimportant things feel,
so sacred and beautiful and uh yeah that album is one of my favorites and um she still inspir me a lot to this day I you,
know when Royals came out the radio did not have that sound on it and I think she definitely opened doors to like not,
follow Trends and set her own Trends completely yeah I remember hearing that,
song in the radio for the first time was like one of those Pinch Me moments where you always remember like snapshot memory like oh my God what is this like changes,
the trajectory of your life um but yeah that's my first one now while you guys were speaking I was thinking it was,
either between Alicia Key's songs and am minina which I just absolutely love that,
record but it also wo Nelly by n fard was also a really big one for me and I,
feel I I wouldn't be able to know really which one came first but they were like I don't know it was something about,
Alicia's voice and kind of just like the pain and the love and the feeling and,
everything that she carried with it was so I don't know felt really meaningful I felt like I was going through a breakup,
having never had a boyfriend um and then Nelly Fado as well,
like I loved how she mixed her like Spanish Roots as as well with all the music that she made I felt really I love,
that there's something really cool about the combination of those two singers cuz they both have that sort of the ability,
to express pain in their voices so like where Nelly Fado's voice sits is like,
they have a ra like yeah there like I love that you found it both of them it's like interesting really cool yeah and,
they both came out the same year I remember that year they were both nominated for best new artists at the Grammys and also IND so it was like,
these three super unique different voices they're such strong female artists I think they really had their,
own identity and they knew exactly what they were talking about and they were just so open with their experiences and,
that's why I think people connected so and all around like 21 years old so it's,
amazing John what about you do you remember the first well CD or cassette you bought I bought CDs at Blockbuster,
video from the uh the U CD B I I I was playing gigs from a young age so I had,
some money I remember I first bought four records can't remember what the fourth record was but the the it was a,
cracked copy of Michael Jackson's dangerous and Erica Badu's Mama's,
gun I love and the uh oh my gosh that record so good it's like what you,
reminded me of with with Nelly and even just the the sound of her voice for sure,
but the artistic purpose MH every greats like all y'all have such clear just,
acutely aware profound artistic purposes every great artist has a great artistic,
purpose I'm still trying to figure mine out but I remember when I heard those records that's what I heard every one of,
oh yeah borc uh vespertine that was the fourth one and,
uh Voodoo D'Angelo those four records I remember that and I was like man it's super Super,
Con evicted everything about it is very much coming from the most pure channel,
that that space up there that we all try to dip into I like that a lot that album,
