Text,Category
couldn't figure out why that performance was degraded and we couldn't replicate,0
that by the other hand we couldn't figure out how to attack what they had shown ultimately we were able to,0
demonstrate that what they had done was they had spliced together footage from,0
two different computers with two different programs and that it really,0
was a fabricated document and ultimately,0
Microsoft admitted that what they said was that they had accomplished this,0
result in the laboratory but then when they tried to film it they couldn't,0
repeat it and so what they did they made up this tape and introduced in,0
evidence now if they'd said all that at the time the tape never would have gotten into evidence but not saying it,0
was clearly misleading and badly and this was just one of several examples badly undercut their their credibility,0
and there's always a danger here that the drama will overwhelm facts and,0
that a dramatic instance of that kind of cross-examination will be given too much,0
weight but in fact in a case like this where the real issue is can you trust,0
this company to be doing what it says that is serving the consumers as opposed,0
to locking out competitors I think there's a good argument that a very,0
heavy weight on such kind of dissembling is appropriate I think that there's,0
always a danger that when you have this kind of decision that government will,0
overreact and I think in the United States we avoided that but in in Europe,0
I think that one of the unintended,0
consequences of of a Microsoft case was I think that the finding of liability,0
and to some extent the damage that occurred to Microsoft's credibility led,0
the European regulators to impose regulations on them that were actually,0
quite anti-competitive and anti-consumer so I think that one of the things you,0
always have to be alert to in these kind of situations particularly where the government is involved is that you want,0
to be sure that the remedy matches the violation the original remedy by the,0
district court which while very broad was a divestiture remedy they required,0
the separation of the operating system from application programming and that while,0
quite drastic would not have inhibited competition in the way that some of,0
European regulatory acts did so I think,0
that Microsoft was a very important case and he was very important in terms of,0
antitrust enforcement policy here in the United States but it was not it was not,0
a case that did not have some consequences that I think we're not who,0
are not ideal,0
"When you lose, do you wonder what you could have done differently?",0
it's always hard to know whether you could have done anything differently I,0
mean obviously Bush v Gore did not go the way I would have liked to have it go but looking back I can't see of how we,0
could have change people's minds I mean particularly since they stopped the vote,0
County before we had the argument by the same vote count that they ultimately decided the five to four that they,0
decided the ultimate decision so I don't see anything there although I've thought,0
about it probably a lot other cases I,0
mean there was a case that I worked on,0
in the 1970s rising out of Jackson State,0
College shootings and turmoil that followed Martin Luther King's,0
assassination where we represented the students that had been injured and the,0
families of the students that had been killed in the Jackson City College shootings and we established that the,0
police had used excessive force too hard when you shoot up a college dormitory,0
but we established that they had used excessive force in the shootings but,0
because a lot of what was used with shotguns we could not trace the bullet,0
or pellet that injured or killed a particular student to a particular gun so we couldn't prove which of the,0
officers had been responsible for which injury now we were able to prove which,0
officers used excessive force but linking that causally to it now we,0
thought that that didn't matter because they were all engaged in a common activity and when that is true you're,0
responsible for what everybody is doing but the courts ruled against us it there,0
and and there was never a recovery for those shootings and I have and we that,0
was a case that we tried to take the Supreme Court and we got three votes for cert but you need four so we missed it,0
again missed it by one the Supreme Court justice and I've I've not figured out,0
how we could have presented it differently but that's the kind of thing that you think about,0
Westmoreland v. CBS...,0
in the Westmoreland case what had happened is CBS had broadcast a documentary that was very critical of,0
general Westmoreland's handling of the Vietnam War and general Westmoreland had sued for like 120 million dollars,0
damages which was in the 1980s even more money than it is now and what was at,0
stake was the ability of the press to criticize government officials in the,0
conduct of their official activities and this was not a situation in which CBS,0
was printing something about the generals personal life or accusing him of shoplifting or anything that might be,0
unrelated to his office his official duties this is this was a broadcast,0
criticizing the commanding general in one of America's most unpopular Wars for,0
the conduct of that war and we thought that it would send a terrible message to,0
say that that commander could then block,0
that criticism and recover damages for it in other words what the documentary,0
essentially asserted was that in order to keep support for the war and at home,0
in the United States they had given a falsely optimistic picture of how well,0
the war was going and they had done so in part by manipulating enemy troop,0
strength statistics to show that they were killing and eliminating more of the,0
enemy than they actually were and so they kept telling the American people that they were winning the war and they,0
were using these statistics to prove it but the statistics were not true in,0
addition to general Westmoreland there were a number of very high-ranking public officials who both were,0
represented in the broadcast and who appeared at trial and this was it this was a case in which,0
most of the evidence came from witnesses who were not on CB s aside most of the,0
evidence came from military personnel government officials former government,0
officials so we had to make our case largely through cross-examination and,0
one of the things that we had to do was to demonstrate that Westmoreland's,0
narrative was not true and that Aris was and again credibility became critically,0
important and it was a difficult cross-examination of Westmoreland,0
because Westmoreland was somebody who had devoted his entire life to serving,0
his country you might agree or disagree with what he did and what he said but he,0
was obviously a patriot who had done whatever he did because he believed that was in the country's interest and so you,0
had to be very careful not to offend the jury by attacking him too early and,0
here's I mentioned patience before patience was absolutely critical to that,0
cross-examination because I had to get the jury to understand that he wasn't,0
being forthcoming before I challenged him before I asserted that because if I,0
had simply gone in on a frontal attack right from the beginning I could have,0
turned that jury off of when I first caught him in inconsistencies rather,0
than build it up like I said I would ordinarily do I actually would under play it I would say Oh general exponent,0
you said this now that just seems to me a little inconsistent with this document I'm sure there's an explanation,0
can you tell tell me what the explanation is and so I would go through that until and I did that for an entire,0
day before I really began to pick up the pace because I wanted the jury to become,0
uncomfortable you could just tell from the way the jurors would look and they'd shift that his explanations just didn't,0
hold water and they understood that and so once they begin to understand that he,0
was not being completely accurate in his in his testimony you could begin to push,0
him a little harder and one of the critical points in the examination was and this happened after,0
I built up I think some credibility with the jury and I had undermined the,0
generals credibility I asked I asked him whether he had not consciously attempted,0
to convey an optimistic picture and he said he had not and I said well general,0
you certainly went around telling people that there was light at the end of the tunnel didn't you do that and he said,0
absolutely not I wouldn't I wouldn't do that because I it wasn't true and that's too optimistic and I would never have,0
said that and so I now I did build it up because I had a cable from him to,0
Maxwell Taylor saying I can now tell you that there's light at the end of the tunnel and so once that came out and it,0
was it was even more important than it had to be because if if he had simply,0
said yes I was optimistic I believed we were winning or if he had simply said yes I said there was light at the end of,0
tunnel because I thought there was but when he said I would never say that it's not true and then you confronted that,0
was really devastating consequence and and and he ultimately just dropped his,0
lawsuit without any payment or any compensation,0
Courtroom strategy...,0
gambling and litigation like flying an,0
airplane or sailing a sailboat in the open ocean is not intrinsically,0
difficult but it is terribly unforgiving of even small mistakes,0
small mistakes may have disproportionately large adverse,0
consequences and so you have to be patient you have to be careful and you,0
have to be sure that you understand what the risks are it's very easy in times of,0
stress tension or excitement to be less careful to be less patient to be more,0
emotional that can have devastating consequences for a gambler or a lawyer,0
or a pilot or a sailor control the facts control the narrative you've got,0
competing narratives and that is if you've got a good opponent you've got competing narratives I and you want the,0
jury to focus on your narrative and you never want to let the other side control,0
your story and control your narrative now that's not always easy to do because,0
trials are you put a witness on and you examine them and they examine them and,0
they always get a chance to ask questions and they always get a chance to put on their own witnesses so you,0
can't control the flow of information that comes in so what you have to do is,0
you have to look well you can is package mold present that information in a way,0
that supports the narrative that you're you're presenting and and to do that,0
probably the single most important thing is to be sure that you understand the,0
narrative and that that narrative is true now everybody is going to pick a,0
true narrative that supports their case that's what advocates do but you must be,0
sure that the narrative is true there are truths that will support your case,0
and there usually some truths that will support the other person's case the danger is that you aren't willing,0
ready to rely just on the truth that,0
supports your case and what you try to do to try to support your case with other things that aren't going to be,0
able to sustain the weight of cross-examination the weight of a contrary narrative the weight of,0
cross-examination from the other side the weight of contrary documents because,0
in that case if you try to build your narrative on things that you cannot,0
demonstrably prove you risk losing the credibility of the jury and you risk,0
confusing the jury because now they think that some of the things you put in there that you couldn't sustain our,0
things that are really important to you whereas what you want to be doing is trying to convince the jury that the,0
only thing that is important are the truth that supports your case most cases,0
not every case but most cases have,0
points truths that support that case,0
certainly the cases that I do generally don't get to court unless there is,0
something to be said for both sides now the Perry case the marriage equality,0
case was an exception to that rule the other side just didn't have a case yeah,0
they didn't have any truths,0
When were you first attracted to the law?,0
I think in grade school when I was reading Perry Mason novels I think from,0
as early as I can remember I wanted either to be a high school history teacher American history teacher like my,0
father was or a lawyer like Perry Mason it was criminal basically criminal,0
defense but it was it was trial work it was the conducting of a trial the,0
investigatory phase the analytical phase it was very exciting challenging and it,0
was the kind of thing that I knew I'd be interested in I think it was just a,0
combination of competitiveness analytical ability I've never been great,0
at reading so something where you could use your mind and you could analyze,0
problems and you could present problems orally with something that was,0
attractive to me but it was it was the excitement it was the challenge a trial,0
is essentially a morality play you're you're trying you've got to have a,0
narrative you've got to have a story you've got to be trying to explain to the judge or the jury why your client is,0
right and the other side is wrong but you've got to do it in the context of making them understand how that fits in,0
to a narrative that they can believe to be credible I have written a couple of books but for me the sort of highest and,0
best use was in in the courtroom or teaching I still do love to teach and I,0
teach occasionally as an adjunct professor but I would have I would have,0
been very happy I think as a American history teacher and I'm drew Happy's,0
lawyer,0
What did you admire about your father's work as a history teacher?,0
I think it was a combination of things it was his ability to relate to students,0
it was his mastery of the subject matter and the interest of the subject matter,0
you couldn't not be interested in American history,0
growing up with him but I think I would have been interested in American history in any event because I believe it is so,0
important to our culture and so important to the kind of people we are the kind of values we have the kind of,0
problems we face and the way we we need to reach solutions to those problems history teaches us so much about that,0
and about the nature of the American experience the nature of the American culture the nature of the American,0
people we are a unusual society unusual,0
nation we don't have a traditional historical ancestral land we aren't of a,0
single race when out of a single religion there is no sort of ethnic,0
definition of an American we don't even have a common language what binds us,0
together as a people is our culture and history is really the keeper of that,0
culture the first things you have to do when you take on a case is what every,0
writer every investigative reporter every playwright has to do and that is,0
understand what the facts are understand what the story is that is available,0
there what is the raw material you have to work with who are the characters that,0
you have what are the events what are the historical markers that you've got to deal with what are the documents that,0
you have to deal with and then you try to figure out what are the truths and,0
supports your client how do you construct a narrative that relies on the,0
truths that are helpful to a narrative that will lead the judge of the jury,0
for your client and that requires all of,0
the analytical and presentational skills of somebody who's going to put on a play,0
or a movie documentary because what you're trying to do is you're trying to,0
present a narrative that the jury can understand absorb and be motivated by,0
now the complicating factor is that unlike a play you can't write the script,0
for all the players you can only write the script and write the script is a,0
even for your own witnesses it's not perfect ability but you can only determine what,0
witnesses you call for your side the other side gets a chance to bring in,0
their witnesses and they get dance or ask your witnesses questions so you've,0
got to present your story at least in part by asking questions of people who,0
don't want to give you answers that will help your narrative and you have to use,0
your ability to ask questions of people who do want to help you to be sure you focus what they say in a way that's,0
going to provide truthful but supportive answers it's easy to get truthful,0
answers if you don't have to worry about them support in your case and you can sometimes get supportive answers if you,0
don't have to worry about the truth but to get truthful supportive answers it's,0
what you've got to do and and to do that you've got to understand the facts better than anybody else even better,0
than the parties when you try case,0
involving a company whether it's your client or somebody else's client you've,0
got to understand their business their products their issues than they do themselves John is a very,0
important aspect and it's important in in a couple of respect I mean first of all it's important just so that the jury,0
doesn't get so bored that they don't listen remember they they don't have to listen,0
and if you don't keep with them at least interested enough so that they're gonna,0
pay attention it doesn't make any difference how good your case is because they won't hear it they won't absorb it so you've got to,0
find a way of keeping their interest and remember you're trying in some cases to,0
keep their interest for weeks or months about a subject that's very complicated that they don't know anything about it's,0
hard and so unless you have some drama involved in that you're gonna lose their,0
interest the second thing that you wanted you want to use drama for is to emphasize the points that you make those,0
can be points of substance or they can,0
be points of undercutting the credibility of the other side but you want to have enough drama there so that,0
you are emphasizing the things that help you and for example sometimes a lawyer,0
will find that a witness has said something that for the other side has said something that's not accurate and,0
the instinct is to show them a document or something and it shows that it's not,0
accurate and just do that immediately now if you do that that's helpful but if you save them now you just said,0
this you don't really mean that do you they say oh yes I absolutely mean it,0
you're just making that up aren't you you're just making that up um now this,0
is a dramatic confrontation now the jury is focusing on it now if you've made it,0
dramatic you damn well better be sure that you've got nailed that you're going,0
to be able to show to the jury that the person did just make it up because if you confront them,0
dramatically and then you can't follow through not only have you not made your point but you've damaged your credibility but,0
if you've really got it nailed what you want to do is you want to build up that conflict build it up before you demolish,0
it so that when you demolish it it's a dramatic event that the jury is really,0
really focused on,0
Dyslexia...,0
I had a tough time reading in elementary school elementary school was not intrinsically difficult for me but I,0
didn't read until I was in third grade at all and when I did start to read I,0
read slowly and I'm still not a fast reader it was diagnosed I must have been,0
this would have been in 1974 so I was in my middle 30s what happened was one of,0
my middle children had substantial difficulties reading in kindergarten,0
early first-grade and so we took him to be tested and analyzed and they determined he had dyslexia and the,0
person who was doing it wanted to examine the parents and it became clear,0
that I was the culprit but I had never I never even heard the word dyslexia and,0
and didn't really focus on the fact that I had a learning disability at all when,0
I grew up I grew up in a small farming community in Illinois in the 1940s in,0
that time and in that place how well little boy read it was not a particularly important factor and,0
certainly was not a defining quality in terms of how either I thought of myself,0
or other people thought of me I was good at other aspects of school and the fact that I read slowly didn't seem to bother,0
most people and didn't bother me at the time that's quite different for the way children are faced today today reading,0
and academic competition becomes terribly important even in early grades and tends to find the way children look,0
at themselves their peers look at them and even their parents look at them and that's it that's a terribly,0
disadvantageous thing I didn't read very well but I was really good at arithmetic and I was really good at social studies,0
and even my reading was masked my,0
reading problems were masked a little bit by the fact that I could memorize,0
On the high school debate team...,0
in debate you tend to prepare these note cards and he write down all these things,0
in the note cards and and then during a debate you'll reference the note cards and one of the things I found it was,0
because of my dyslexia it was really not practical for me to use note cards it,0
took me too long to sort of find my place in the note card read the point,0
and then come back and as you know from interviewing people if you've got a,0
camera or a tape recorder running three or four or five seconds of dead time,0
seems like an eternity and so if you're in a debate and you sort of lose your,0
place it takes you three or four or five or six seconds you've sort of lost your audience so I had to learn to speak,0
extemporaneously I've had to learn to have an outline in my head and then,0
speak around that outline without having taught being tied to notes or scripts,0
and as I learned that which was really essential for me given my dyslexia and,0
that turned out to be a very helpful and powerful skill later you want to give,0
your opponent chance to make a mistake you want to be sure that before if you've got a trap before you spring the,0
trap everything is in place you want to be sure that your case is well-prepared,0
that you haven't gone too far out on a limb you've not exposed your credibility most,0
important thing in a trial is your credibility because particularly with a,0
jury high you've got 12 citizens who have been brought in they don't know anything,0
about you they don't know I think about your opponent they don't know anything about the case in fact if they know,0
anything about you or your opponent or the case they probably can't serve on the jury so you've got a blank slate,0
that you're working with now how are they going to figure out who to trust how they gonna figure out who to believe,0
they're gonna believe the person that has credibility and that credibility is built up over time and so if you lose,0
credibility with respect to a point you're not only losing that point but you may be losing your ability,0
to keep for the juries trust and if you've lost that you've lost the case and you you want to be sure and that as,0
you develop your narrative I need to develop your case you are developing,0
something at the beginning that you'll be able to sustain at the end too often,0
people have the most colorful and often very quite persuasive arguments at the,0
beginning that they're not going to be able to sustain at the end and that's worse than not having them at all,0
because what you've done is not only if you lost it but you have told the jury that you've lost it and you've probably,0
lost your credibility along the way,0
The American Dream...,0
the American dream a dream of equality opportunity of constant progress of,0
openness inclusiveness I think is what is a core part of what we think of as,0
the American culture I think that the American dream of that kind of,0
opportunity inequality is what allows us I think to be innovative to be,0
entrepreneurial to be creative to take chances and it is what allows us to not,0
only tolerate but celebrate individual achievement I one of the things that I,0
regret in the last few decades is the sense of we them us they 1% 99 percent,0
the haves have not kind of conflict where people who have too much or trying,0
to hold on to it people who don't have enough or trying to take it from somebody else what we as a people have always thought,0
is that we work together to try to expand the pie and to try to give every new generation an opportunity the,0
problem comes when people believe that the new generation is not going to have,0
an equal opportunity part of the social compact I think that binds us together,0
as a people is the sense that we will tolerate and as I say even celebrate,0
somebody else's success because we believe our children will have the same opportunity to achieve that success when,0
that is no longer true when we no longer think our children are going to get a,0
new deal then our willingness to tolerate those kind of differences,0
diminishes and I think that it's important that we try to get back to the,0
principle of equality of opportunity it's not equality of result but it's,0
quality of opportunity but if an equal result in one generation is going to,0
destroy the quality of opportunity of the next generation people are not going to tolerate that,0
welcome everybody to interview and to cinema time magazine,0
described this amazing woman as one of the nation's most effective,0
advocate of family rights and feminist causes,0
president barack obama referred to her as one of the best attorneys in the,0
country she's a partner at the los angeles law firm of allred morocco and goldberg,0
her law firm has been the leading women's rights law firm in the united,0
states for 44 years and have won hundreds of millions of dollars,0
for victims she has been inducted into the national women's hall of fame,0
and has received the lifetime achievement award from the national trial lawyers on,0
january 2021 she will also receive,0
a lifetime achievement award from the american lawyer magazine i can't tell you,0
how delighted and excited i am and honored to introduce today's interview guest,0
the great gloria allred gloria i'm so happy to see you she's,0
also my friend but my friend by the way everybody so i want you to know that i know this,0
woman as an incredibly kind loving genuine friend that would,0
always have your back so that's from my personal side but we have so much,0
you know to talk about gloria in 1984 you represented rita mia and she,0
she was actually raped by seven catholic priests and you took on the catholic priests,0
in the entire case and that's really taking on a huge power what was it like,0
for you and her to go through it and make it public and really confront,0
something that ached from so much of america well first of all thank you very,0
much daphne for inviting me to join you today on this interview on,0
cinema you are a very warm dear person and,0
a very talented person and a very charitable person and i admire,0
you and i'm honored to be with you for this interview in reference to my client,0
rita mia uh she was and is a very courageous person and,0
uh rita came to me she alleged that she had been sexually abused by seven catholic,0
priests and had a baby by one of them and of course you know there were other,0
attorneys who felt that they couldn't take on the catholic church that they were too,0
powerful and uh then it was suggested to her that,0
she come to me uh and of course i'm not concerned about the powerful we,0
are used to waging what we call david versus goliath battles davita versus goliath battles,0
and uh i felt that there certainly was evidence that what she was saying was,0
true and that injustice had been done to her and that i had to uh take on her case,0
to support her uh to guide her to help her to win as much justice as was possible,0
under the circumstances that may have been one of the first,0
cases against the catholic church that was made public and it was covered all over the world,0
and uh later we found out that there was even discussion of this case in the vatican and,0
uh that was in the vatican files uh having said that uh we,0
were on a long legal journey together and of course when we filed the lawsuit,0
against the seven catholic priests uh many of them suddenly disappeared,0
from the parishes that they were in and went apparently elsewhere so that they couldn't be,0
located i will say that after 23 years of litigation agitation,0
and uh legislation uh we ultimately were able to settle,0
with the catholic church i i think they couldn't take it anymore it was like peeling back layers of the,0
onion and more and more people came out about pre-sexual abuse and uh,0
and on and on so uh we fought that battle uh from our point of view we won that,0
battle uh many many people found that to be a,0
teaching moment that you know to stand up against sexual,0
abuse whether it's against a powerful institution such as the church uh,0
and we did find out that there was a cover-up uh in part that uh we gained uh,0
uh possession of a letter uh in which the uh bishop was uh or the archbishop,0
was indicating to one of the priests that he should not come back to the united states,0
uh that he even told to leave the united states he should not come back because of a lawsuit that was pending and that was of course,0
our lawsuit uh but we found that you know if we can,0
persist we can resist uh we can succeed and we ultimately did win,0
a settlement for her and uh i ended up uh some years later also uh representing,0
her uh baby who grew up and we did ultimately prove that one of the uh priests was in fact,0
the father of her child uh he had been required to take a dna test,0
by the court and it showed that in fact he was the father of the child i always say the child was indeed,0
a child of the church uh that her father was a father father,0
because she was conceived in the church's rectory so all i can say is uh rita,0
in many ways started a movement a movement for change a movement for justice and i was very,0
very honored to be part of that journey to justice yeah you know the amazing part is the,0
impact on her and also on the community because um you,0
know that kind of thing went on as we know in many other areas of the catholic church,0
and i believe that they this had such an impact on so many people that were silent but how,0
did it impact her and her child well uh you know one day i'm sure,0
they're going to speak for themselves but and i would like them to be able to do that but all i can say,0
is rita is one of the bravest people i've ever met because you can imagine,0
that it was hard in the 1980s for many people to even imagine that priests could do,0
such a thing and uh and that and that the church might be involved,0
in you know in a sense in covering it up but now we know that's all possible and,0
now uh you know they have had to be accountable to so many people to so many,0
children for example who were sexually abused and they've had to be accountable to the,0
parents of those children rita of course was a uh devout catholic,0
at the time she wanted to be a nun in fact uh and her parents sent her to the church because they wanted her to be,0
safe and they felt that would be a safe place for her so what i can say,0
is uh rita is is just soldiering on through her life uh and she continues to be an,0
inspiration to me and to many others who have stood up and decided that they,0
too are going to seek justice yeah and which you know really leads me to,0
another case and again you seem to peek on the underdog and you see well,0
actually they you know all my clients they choose me no they come to me i don't look for them,0
and i know that's not what you meant but just to be clear that uh you know they,0
come to me uh and and i of course can't take every case but i,0
do think very carefully about each one see if if this is the case that i should take,0
um and so yes i do represent the person who generally has had no powers had no voice has had,0
no justice and i do that and i represent them against the powerful and this is what i work to work to,0
equalize the playing field so that power can meet power on an equal playing field well one one case that has,0
changed the world for women obviously was rob versus wade,0
and you represented norma mccovey who was the original jane doe,0
and you know exposing her in a very risky time you know exposing who she was and all,0
the animosity at the time was really dangerous and yet you really,0
stuck by her and really created a platform and of course rob versus where it is,0
something that all of us every woman i believe that understands the reality of their,0
lives and what are the consequences that is one of the fundamental rights,0
that women have to fight for so tell me about that environment you were very,0
you know astonishing in in even early on at that time,0
in terms of giving voice to that tell me how that changed your life why were you so vocal about it,0
and what in your life created the pathway for you to make this,0
choice to be a leader in that arena for all women well roe v wade was one of the most,0
important united states supreme court decisions ever it it decided that women do,0
have a legal right to choose safe legal affordable available abortions,0
and that's important because prior to 1973 when roe v wade was decided in many,0
states in the united states states had made it a crime to have an,0
abortion not necessarily for a pregnant woman to have one but for a licensed health care provider such,0
as a doctor to provide it and therefore women had to go to if they wanted an abortion uh,0
generally to uh back alley abortionist who was not licensed who only did it for,0
the money and many women prior to 1973 in the united states,0
then uh were maimed or died from illegal abortions i,0
was a person who was a victim of gender violence uh in mexico many years ago and,0
when i came back to the united states and found that i was pregnant i wanted to have an abortion and then i,0
found out that it was a crime in many states or that at least at the minimum i would have to go through so,0
many hoops to get one that you know it just might be too late by the time i,0
i was able to get one or i didn't want to go through all that uh because i didn't want to be public,0
about it uh in any event so i had to have a back alley abortionist i,0
ended up uh hemorrhaging with uh a 106 fever i think i had and i had to,0
be taken to the hospital and packed in ice and almost died so and and that by the way i i discuss,0
in my documentary on netflix which is still streaming called seeing,0
all red so big and and then of course and the nurse in the hospital said to me,0
well i hope this teaches you a lesson um of course it did teach me a lesson,0
but the lesson was not the one that she thought i should learn it was that i believe that abortion must be,0
legal so that women don't have to risk their lives uh by having illegal abortions that is,0
abortions which could lead to their death so i have been for all of my,0
adult life a major uh supporter of legal abortions and of course,0
since 1973 the roe v wade decision it's you know that having abortion,0
be legal has been at risk because the anti-choice people whom i,0
also call the mandatory motherhood crowd they you know they,0
have been doing everything they could to chip away to erode to eliminate that constitutional right,0
to choose abortion in other words it didn't end in 1973 with roe v wade um and so ultimately while,0
well i was not the person who argued before the united states supreme court in roe v wade i did meet,0
uh jane rowe the real jane rowe and um at actually it was the pro-choice,0
rally and she came up and introduced herself to me and i was,0
asking her well are you going to be speaking and i was really shocked to learn that she had not been invited to speak,0
and yet the whole rally was about roe v wade in any event uh we we got to know each other and she,0
wanted to speak out and so i assisted her in doing that because i wanted people to know there's a real person,0
here not just an anonymous name jane,0
doe and she was very happy and wanted her actual name to be out,0
there so i helped her to speak out over the years there was a point,0
a little bit later in her life uh where she decided to then go over to the anti-choice side and,0
uh of course since i'm all about choice i have to support her choice not to be,0
pro-choice why i decide to choose why did she decide that,0
well she didn't say at the time but right before her death she did an interview and she seems to,0
have indicated in that interview which i've seen that really,0
because she was getting paid to be anti-choice uh you know and that she was in dire,0
economic circumstances and she needed the money so the pro-choice side was not providing,0
economic uh support for her but the anti-choice people were willing to do that but,0
she revealed she was actually a pro-choice person so in any event it's not my job to judge,0
women and second-guess them and criticize them it's my job to you know try to,0
understand them and help them through difficult circumstances if i can if i'm the person to do that so uh i was,0
very happy at that at the end she in a way fessed up as they say,0
uh confessed that she really was pro-choice so that means that she's really not somebody that the,0
anti-choice uh movement can use any longer but i i have been very concerned about,0
issues of reproductive rights years ago i sued a right to life pregnancy,0
counseling center for false advertising and uh we were successful with that case,0
so we will continue to to be ever vigilant that roe v wade still you know,0
is maintained bestows the law of the land and that we can not allow it ever to,0
states ever to criminalize abortion again and right now you know we're particularly vulnerable,0
because of the supreme court's makeup and because the last administration,0
chose so many concerned conservative judges justices so how do you think,0
that is going to fan out in terms of roe versus wayne well daphne you just,0
made a very very important point and that is the selection of the justices to the united,0
states supreme court that trump uh actually rushed through,0
uh the confirmation of now associate justice of the u.s supreme,0
court amy coney barrett she obviously was chosen in part,0
because she has been extremely anti-choice and that is not an opinion that's just a,0
fact uh because there was evidence that she'd signed petitions uh you know against abortion and had,0
you know she has very very strict views about uh abortion what she will do in,0
future roe v wade cases or what i call the offspring of roe v wade you know it it does send,0
chills down my arm and at worry is of concern to me because we know,0
where she stands and the balance of the supreme court now has been tilted to the extreme right,0
um and um so the loss of my shiro and i'm sure,0
you're shiro and then i'll put that right here and that's ruth bader ginsburg,0
the loss of her on the united states supreme court and the filling of her,0
seat with amy coney barrett who has in many ways diametrically opposed views to,0
uh ruth bader ginsburg is something that is going to lead for serious consequences and i believe a cut,0
back on women's rights in the years to come and she's a young woman,0
so she might serve for 40 50 years on the united states supreme court,0
we always say elections have consequences and one of the consequences of trump's,0
election or selection depending on your point of view was that he was able to appoint believe,0
three justices to the u.s supreme court and they were uh jammed through,0
uh by mitch mcconnell because this republicans also control the united,0
states senate that is there in the majority and all persons who wish to be confirmed as,0
justices of the supreme court have to be confirmed by the senate judiciary committee and so of course the majority were,0
republicans and they just voted for you know whomever senator mcconnell,0
uh wanted to be confirmed there might have been a one or two here,0
and there who who refused to go along with it but obviously there were enough republicans to make sure that,0
all those three choices those nominations of uh trump were confirmed so we'll have,0
to see what happens in future years um i i'm not optimistic about,0
you know about civil rights uh in the era of the supreme court in the near future,0
so um this is what concerns me a tremendous amount because right now,0
you mentioned that there is a war against women um i launched this network and,0
it's amazingly enough we actually have as many male viewers as women viewers which is,0
great but i launched it to address the interest and the needs of women,0
and to platform women in a in a better way than the last so many decades,0
have been doing but i'd like to commend you on that if i may interrupt because my understanding daphne is that you are,0
the only woman who owns a television network,0
is that true yes it is oprah was the other one but unfortunately,0
in order to protect the content she had to sell a lot of her shares,0
to be able to produce more content that elevated her brand so she actually has suffered,0
losing a tremendous amount of her shares i just want to commend you because you're a pioneer and a travel,0
blazer and it's not easy it's complicated and i'm sure you have to fight every day,0
uh to uh you know to support and protect what you have built,0
so i want people to know you know the first one is the one who breaks through the glass,0
ceiling and then i know daphne you're a very big advocate for,0
you know equal rights for women and then helps others to be able to move forward,0
well you know a part of it is we have actually premiered a great film called woman i'm sure,0
you've seen it and it took five years to interview women who broke the silence on violence,0
against women from all over the world and you know as well as this um you know,0
this particular website dosomething.org have actually verified that there are between 20 to 40,0
million women across the world who are sexually enslaved,0
or are trafficked as human human trafficked people uh and and the reality is,0
that the world seems to be ignoring it to a great extent and it's slavery we fought against,0
slavery with the idea that we have the flag of,0
freedom as a part of the ownership in america but yet,0
the united states of america is the number one center for sex trafficking around the,0
world and los angeles is the number one city so my question to you here you are you know,0
dealing with you know bringing forward the women that have come forth with such,0
bravery whether it's roe versus wade whether it's all the women that came to talk about,0
jeffrey epstein or about president trump about harvey weinstein,0
but yet beyond that women are suffering across the world because,0
um so many women that i have met have talked to me about either being,0
economically enslaved whether their husband needs to see receipts for everything and one woman,0
told me that she had to hide money behind a picture frame just so she'll have a few dollars of her,0
own so many of them are sex slaves basically so and divorce for middle class,0
and working women is a one-way ticket to poverty and family laws become accessible,0
because they the lawyer they mostly it's the men who are the,0
earning spouse and therefore they can hire the better lawyer and that better lawyer is ultimately,0
potentially an employee an employer to the judge because the only time they make money is,0
when they become rent a judge how what do we do now,0
to do something to stop the demand and to stop,0
war against women well the only people who really can stop the war,0
against women are women yes and they have to,0
when they think it's the time and that's not every time it's when they decide it's,0
time they need to exercise whatever legal,0
rights they have and they have to not just suffer in silence i do represent a number of very brave,0
victims of sex trafficking of underage girls by jeffrey epstein and we have lawsuits,0
filed in new york and you know these women are very brave,0
two have taken that action but women should know nobody's gonna do this for them,0
they can only do it with them so women have to know what their options,0
are the benefits and the risks of each option,0
and then make an informed decision about what if anything they can do silence is an option living in fear is,0
an option being paralyzed by fear is an option but is that the best option,0
there are other options available to them so only when women become empowered and,0
